genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2679	SAMN05444376_0017			15503	16906	+	1404		Na+-driven multidrug efflux pump	FIG00452872	PLF_816_00010649	PGF_05837706			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2680	SAMN05444376_0018			16961	19306	+	2346		Two-component system sensor histidine kinase	FIG01308481	PLF_816_00042354	PGF_12870553			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2681	SAMN05444376_0019			19416	23957	+	4542		hypothetical protein	FIG00638284	PLF_816_00019081	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2682	SAMN05444376_0020			23959	26313	+	2355		hypothetical protein	FIG01309186	PLF_816_00005599	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2683	SAMN05444376_0021			26516	27427	+	912		hypothetical protein	FIG01349516	PLF_816_00001993	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2684	SAMN05444376_0022			27860	29827	+	1968		Bis-ABC ATPase YheS	FIG01956052	PLF_816_00000150	PGF_00013003			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2685	SAMN05444376_0023			29857	31893	+	2037		Endothelin-converting enzyme 1 precursor (EC 3.4.24.71)	FIG01520939	PLF_816_00000885	PGF_00424383		3.4.24.71|Endothelin-converting enzyme 1	
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2686	SAMN05444376_0024			32116	33639	+	1524		IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	FIG00000275	PLF_816_00000435	PGF_00013509	GO:0003937|IMP cyclohydrolase activity;GO:0004643|phosphoribosylaminoimidazolecarboxamide formyltransferase activity	3.5.4.10|IMP cyclohydrolase;2.1.2.3|Phosphoribosylaminoimidazolecarboxamide formyltransferase	00230|Purine metabolism;00670|One carbon pool by folate
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2687	SAMN05444376_0025			33754	34776	+	1023		Rod shape-determining protein MreB	FIG00065314	PLF_816_00000586	PGF_00648450			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2688	SAMN05444376_0026			34779	35621	+	843		Rod shape-determining protein MreC	FIG00000460	PLF_816_00070656	PGF_10369954			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2689	SAMN05444376_0027			35618	36118	+	501		Rod shape-determining protein MreD	FIG00001024	PLF_816_00006060	PGF_02835265			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2690	SAMN05444376_0028			36174	38039	+	1866		Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)	FIG00143531	PLF_816_00001126	PGF_10376398	GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity	3.4.16.4|Serine-type D-Ala-D-Ala carboxypeptidase	00550|Peptidoglycan biosynthesis
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2691	SAMN05444376_0029			38066	39523	+	1458		Rod shape-determining protein RodA	FIG00000803	PLF_816_00000519	PGF_01126005			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2692	SAMN05444376_0030			39526	40011	-	486		GldH	FIG01399424	PLF_816_00017526	PGF_00007609			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2693	SAMN05444376_0031			39989	41338	-	1350		Stage 0 sporulation protein YaaT	FIG00007916	PLF_816_00000591	PGF_00053991			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2694	SAMN05444376_0032			41441	42565	-	1125		DNA polymerase III delta prime subunit (EC 2.7.7.7)	FIG00057709	PLF_816_00090248	PGF_06755829	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2695	SAMN05444376_0033			42581	43534	-	954		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	FIG00000453	PLF_816_00000539	PGF_04775373	GO:0004489|methylenetetrahydrofolate reductase (NAD(P)H) activity	1.5.1.20|Methylenetetrahydrofolate reductase (NAD(P)H)	00670|One carbon pool by folate;00720|Reductive carboxylate cycle (CO2 fixation)
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2696	SAMN05444376_0034			43625	45538	-	1914		hypothetical protein	FIG01464049	PLF_816_00045635	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2697				45598	45765	+	168		hypothetical protein		PLF_816_00089194	PGF_05006175			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2698	SAMN05444376_0035			45908	46726	-	819		hypothetical protein	FIG00638284	PLF_816_00048042	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2699				46793	46924	+	132		hypothetical protein		PLF_816_00065760	PGF_00891064			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2700	SAMN05444376_0036			46946	47863	+	918		Homoserine O-succinyltransferase (EC 2.3.1.46)	FIG00001106	PLF_816_00000375	PGF_00012336	GO:0008899|homoserine O-succinyltransferase activity	2.3.1.46|Homoserine O-succinyltransferase	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2701	SAMN05444376_0037			47865	49724	+	1860		Uncharacterized protease YdcP	FIG00938759	PLF_816_00000162	PGF_04555918			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2702	SAMN05444376_0038			49917	50954	+	1038		hypothetical protein	FIG00936975	PLF_816_00001181	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2703	SAMN05444376_0040			51220	53694	-	2475		TonB-dependent receptor	FIG01260980	PLF_816_00034219	PGF_10537966			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2704	SAMN05444376_0041			53783	54499	-	717		Transcriptional regulator, LuxR family	FIG01316265	PLF_816_00000692	PGF_00059469			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2705	SAMN05444376_0042			54546	55895	+	1350		Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	FIG00133226	PLF_816_00016095	PGF_00423338	GO:0004148|dihydrolipoyl dehydrogenase activity	1.8.1.4|Dihydrolipoyl dehydrogenase	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00260|Glycine, serine and threonine metabolism;00280|Valine, leucine and isoleucine degradation;00620|Pyruvate metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2706	SAMN05444376_0043			55892	56644	+	753		Lipoate-protein ligase A	FIG00000465	PLF_816_00027807	PGF_03677192			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2707	SAMN05444376_0044			56709	58085	+	1377		Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	FIG00001753	PLF_816_00001283	PGF_08187772	GO:0004742|dihydrolipoyllysine-residue acetyltransferase activity	2.3.1.12|Dihydrolipoyllysine-residue acetyltransferase	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2708	SAMN05444376_0045			58104	60140	+	2037		Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190) / Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	FIG00037278	PLF_816_00001260	PGF_00024956		2.3.1.190|Acetoin dehydrogenase	
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2709	SAMN05444376_0046			60140	60664	+	525		Flavodoxin 1	FIG00002223	PLF_816_00044021	PGF_00071382			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2710	SAMN05444376_0047			60656	62281	-	1626		NAD-utilizing dehydrogenases	FIG00939600	PLF_816_00000383	PGF_00024510			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2711	SAMN05444376_0048			62358	63725	-	1368		DNA repair protein RadA	FIG00000283	PLF_816_00000366	PGF_00421792			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2712	SAMN05444376_0049			63838	64383	+	546		Carbonic anhydrase, beta class (EC 4.2.1.1)	FIG00023019	PLF_816_00005193	PGF_00416525	GO:0004089|carbonate dehydratase activity	4.2.1.1|Carbonate dehydratase	00910|Nitrogen metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2713	SAMN05444376_0050			64600	65637	-	1038		L-asparaginase I, cytoplasmic (EC 3.5.1.1)	FIG00000376	PLF_816_00001199	PGF_00016047	GO:0004067|asparaginase activity	3.5.1.1|Asparaginase	00250|Alanine, aspartate and glutamate metabolism;00460|Cyanoamino acid metabolism;00910|Nitrogen metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2714	SAMN05444376_0051			66087	68519	+	2433		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	FIG01290007	PLF_816_00000135	PGF_04992191	GO:0004072|aspartate kinase activity;GO:0004412|homoserine dehydrogenase activity	2.7.2.4|Aspartate kinase;1.1.1.3|Homoserine dehydrogenase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2715	SAMN05444376_0052			68628	69881	+	1254		Predicted functional analog of homoserine kinase (EC 2.7.1.-)	FIG00146664	PLF_816_00000347	PGF_00035860	GO:0008443|phosphofructokinase activity;GO:0008443|phosphorylase kinase regulator activity;GO:0008443|cobinamide kinase activity;GO:0008443|phytol kinase activity;GO:0008443|phosphatidylinositol phosphate kinase activity;GO:0008443|cyclin-dependent protein serine/threonine kinase regulator activity;GO:0008443|phenol kinase activity;GO:0008443|cyclin-dependent protein kinase activating kinase regulator activity;GO:0008443|inositol tetrakisphosphate 2-kinase activity;GO:0008443|heptose 7-phosphate kinase activity;GO:0008443|aminoglycoside phosphotransferase activity;GO:0008443|phosphatidylinositol 3-kinase activity;GO:0008443|eukaryotic elongation factor-2 kinase regulator activity;GO:0008443|eukaryotic elongation factor-2 kinase activator activity;GO:0008443|LPPG:FO 2-phospho-L-lactate transferase activity;GO:0008443|cytidine kinase activity;GO:0008443|glycerate 2-kinase activity;GO:0008443|(S)-lactate 2-kinase activity;GO:0008443|phosphoserine:homoserine phosphotransferase activity;GO:0008443|L-seryl-tRNA(Sec) kinase activity;GO:0008443|phosphocholine transferase activity;GO:0008443|polynucleotide 5'-hydroxyl-kinase activity;GO:0008443|ATP-dependent polynucleotide kinase activity;GO:0008443|GTP-dependent polynucleotide kinase activity;GO:0008443|farnesol kinase activity;GO:0008443|CTP:2-trans,-6-trans-farnesol kinase activity;GO:0008443|geraniol kinase activity;GO:0008443|geranylgeraniol kinase activity;GO:0008443|CTP:geranylgeraniol kinase activity;GO:0008443|prenol kinase activity;GO:0008443|1-phosphatidylinositol-5-kinase activity;GO:0008443|1-phosphatidylinositol-3-phosphate 4-kinase activity;GO:0008443|phosphatidylinositol-3,4-bisphosphate 5-kinase activity;GO:0008443|phosphatidylinositol bisphosphate kinase activity;GO:0008443|inositol-3,4,6-trisphosphate 1-kinase activity;GO:0008443|inositol 5-diphosphate pentakisphosphate 5-kinase activity;GO:0008443|inositol diphosphate tetrakisphosphate kinase activity	2.7.1.-|Phosphotransferases with an alcohol group as acceptor	00540|Lipopolysaccharide biosynthesis;00900|Terpenoid backbone biosynthesis
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2716	SAMN05444376_0053			69878	71179	+	1302		Threonine synthase (EC 4.2.3.1)	FIG00000134	PLF_816_00000161	PGF_03316046	GO:0004795|threonine synthase activity	4.2.3.1|Threonine synthase	00260|Glycine, serine and threonine metabolism;00750|Vitamin B6 metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2717	SAMN05444376_0054			71341	71661	-	321		hypothetical protein		PLF_816_00015278	PGF_00854301			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2718	SAMN05444376_0055			71646	71813	-	168		hypothetical protein		PLF_816_00025660	PGF_07742292			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2719	SAMN05444376_0057			72810	73445	-	636		Thiamin pyrophosphokinase (EC 2.7.6.2)	FIG00001175	PLF_816_00001094	PGF_01719396	GO:0004788|thiamine diphosphokinase activity	2.7.6.2|Thiamine diphosphokinase	00730|Thiamine metabolism
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2720	SAMN05444376_0058			73477	74094	-	618		Predicted thiamin transporter PnuT	FIG00030821	PLF_816_00001051	PGF_00036349			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2721	SAMN05444376_0059			74103	76337	-	2235		Thiamin-regulated outer membrane receptor Omr1	FIG00039709	PLF_816_00016298	PGF_00056514			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2722	SAMN05444376_0060			76575	77444	+	870		Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	FIG00021330	PLF_816_00006048	PGF_10340618			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2723	SAMN05444376_0061			77537	77785	-	249		hypothetical protein	FIG01351746	PLF_816_00008112	PGF_00333121			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2724	SAMN05444376_0062			77917	78459	+	543		hypothetical protein	FIG00638284	PLF_816_00028786	PGF_00861206			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	tRNA	fig|762984.10.rna.65	SAMN05444376_0063			78651	78726	-	76		tRNA-Lys-TTT						
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	repeat_region	fig|762984.10.repeat.29				78653	78760	+	108		repeat region						
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2725	SAMN05444376_0064			78806	79936	-	1131		Uncharacterized UPF0118 transporter BT_2276	FIG00450284	PLF_816_00034256	PGF_00872099			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2726	SAMN05444376_0065			79956	80561	-	606		Thymidine kinase (EC 2.7.1.21)	FIG00000655	PLF_816_00000458	PGF_05153104	GO:0004797|thymidine kinase activity	2.7.1.21|Thymidine kinase	00240|Pyrimidine metabolism;00983|Drug metabolism - other enzymes
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2727	SAMN05444376_0066			80671	81219	+	549		hypothetical protein	FIG01424040	PLF_816_00007070	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2728	SAMN05444376_0067			81232	81906	+	675		16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	FIG00000260	PLF_816_00000538	PGF_03215471		2.1.1.198|16S rRNA (cytidine(1402)-2'-O)-methyltransferase	
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2729	SAMN05444376_0068			81941	82819	+	879		putative lipoprotein	FIG00947911	PLF_816_00007486	PGF_02845327			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2730	SAMN05444376_0069			82903	83595	+	693		2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	FIG00001529	PLF_816_00006666	PGF_01737958	GO:0018784|(S)-2-haloacid dehalogenase activity	3.8.1.2|(S)-2-haloacid dehalogenase	00361|gamma-Hexachlorocyclohexane degradation;00625|Tetrachloroethene degradation
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2731	SAMN05444376_0070			83652	84308	+	657		MarC family integral membrane protein	FIG01327324	PLF_816_00005861	PGF_00023326			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2732	SAMN05444376_0071			84450	85928	-	1479		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00897523	PLF_816_00016453	PGF_04922998			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2733	SAMN05444376_0072			85953	88892	-	2940		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00019370	PGF_02755714			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2734	SAMN05444376_0073			89441	91093	-	1653		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_816_00019285	PGF_04922998			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2735	SAMN05444376_0074			91107	94010	-	2904		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00009521	PGF_02755714			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2736	SAMN05444376_0075			94590	95717	+	1128		hypothetical protein	FIG00638284	PLF_816_00009603	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2737	SAMN05444376_0076			95948	97384	-	1437		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG01260980	PLF_816_00073319	PGF_04922998			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2738	SAMN05444376_0077			97401	100325	-	2925		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00002209	PGF_02755714			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2739	SAMN05444376_0078			100921	102102	-	1182		Integrase	FIG01116662	PLF_816_00134845	PGF_07214360			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2740	SAMN05444376_0079			102352	102510	+	159		hypothetical protein		PLF_816_00040006	PGF_07590477			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2741	SAMN05444376_0080			102556	105735	+	3180		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	FIG01260980	PLF_816_00034221	PGF_02755714			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2742	SAMN05444376_0081			105752	107227	+	1476		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	FIG00638284	PLF_816_00019740	PGF_04922998			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2743	SAMN05444376_0082			107263	108057	+	795		hypothetical protein		PLF_816_00071142	PGF_08225224			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2744	SAMN05444376_0083			108077	108580	+	504		hypothetical protein	FIG01347352	PLF_816_00042502	PGF_00853410			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2745	SAMN05444376_0084			108696	109955	+	1260		Ribosome LSU-associated GTP-binding protein HflX	FIG00000304	PLF_816_00000333	PGF_00007028			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2746	SAMN05444376_0085			110069	112054	+	1986		FIG00898950: hypothetical protein	FIG01357915	PLF_816_00007266	PGF_00000933			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2747	SAMN05444376_0086			112170	113810	+	1641		Fumarate hydratase class I (EC 4.2.1.2)	FIG01304834	PLF_816_00000332	PGF_00006449	GO:0004333|fumarate hydratase activity	4.2.1.2|Fumarate hydratase	00020|Citrate cycle (TCA cycle);00720|Reductive carboxylate cycle (CO2 fixation)
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2748				113822	113953	-	132		hypothetical protein		PLF_816_00118906	PGF_07136295			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2749	SAMN05444376_0087			113968	115125	+	1158		Integral membrane protein	FIG01956050	PLF_816_00042540	PGF_00407569			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2750	SAMN05444376_0088			115132	116238	-	1107		rhamnogalacturonan acetylesterase	FIG01322883	PLF_816_00013642	PGF_00411862			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2751	SAMN05444376_0089			116342	117667	-	1326		Efflux transport system, outer membrane factor (OMF) lipoprotein BT_2253	FIG00023427	PLF_816_00042520	PGF_02874553			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2752	SAMN05444376_0090			117664	120696	-	3033		RND multidrug efflux transporter; Acriflavin resistance protein	FIG00132942	PLF_816_00009897	PGF_10503671			
762984.10	Bacteroides clarus YIT 12056	FQWK01000001	PATRIC	CDS	fig|762984.10.peg.2753	SAMN05444376_0091			120803	121885	-	1083		RND efflux system, membrane fusion protein	FIG00001932	PLF_816_00072602	PGF_10509026			
