genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.11				9249	10037	-	789		hypothetical protein	FIG00003422	PLF_990721_00004018	PGF_11279820			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.12				10435	10560	-	126		hypothetical protein		PLF_990721_00004976	PGF_12644080			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.13				10586	11563	+	978		ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)		PLF_990721_00002943	PGF_10234027			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.14				11587	13104	+	1518		ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00018457	PLF_990721_00003776	PGF_01343909			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.15				13176	14273	+	1098		hypothetical protein	FIG00638284	PLF_990721_00001520	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.16				14396	14764	+	369		hypothetical protein		PLF_990721_00004946	PGF_10916629			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.17				14795	15742	+	948		Ribokinase (EC 2.7.1.15)	FIG00028476	PLF_990721_00001399	PGF_02382389	GO:0004747|ribokinase activity	2.7.1.15|Ribokinase	00030|Pentose phosphate pathway
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.18				15850	16509	+	660		Deoxyribose-phosphate aldolase (EC 4.1.2.4)	FIG00000450	PLF_990721_00001013	PGF_05026985	GO:0004139|deoxyribose-phosphate aldolase activity	4.1.2.4|Deoxyribose-phosphate aldolase	00030|Pentose phosphate pathway
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.19				16542	17210	+	669		Deoxyribose-phosphate aldolase (EC 4.1.2.4)		PLF_990721_00001013	PGF_05026985	GO:0004139|deoxyribose-phosphate aldolase activity	4.1.2.4|Deoxyribose-phosphate aldolase	00030|Pentose phosphate pathway
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.20				17227	17859	+	633		hypothetical protein		PLF_990721_00004143	PGF_12392779			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.21				17993	19462	-	1470		hypothetical protein		PLF_990721_00005079	PGF_11033746			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.22				19770	20591	+	822		hypothetical protein		PLF_990721_00005045	PGF_11812587			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.23				20858	22345	+	1488		ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00018457	PLF_990721_00005519	PGF_01343909			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.24				22379	23344	+	966		ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00012945	PLF_990721_00000056	PGF_10234027			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.25				23392	24567	+	1176		hypothetical protein	FIG00638284	PLF_990721_00005400	PGF_12155429			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.26				24627	25076	+	450		hypothetical protein		PLF_990721_00005335	PGF_11192279			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.27				25155	26324	+	1170		hypothetical protein	FIG00638284	PLF_990721_00004653	PGF_11209135			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.28				26466	26678	+	213		hypothetical protein		PLF_990721_00002296	PGF_07241247			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.29				26722	26997	-	276		hypothetical protein		PLF_990721_00002987	PGF_07784676			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.30				27236	27811	+	576		Substrate-specific component BioY of biotin ECF transporter	FIG00012067	PLF_990721_00000776	PGF_00054343			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.31				27808	28761	+	954		Biotin synthase (EC 2.8.1.6)	FIG00000467	PLF_990721_00000245	PGF_01400330	GO:0004076|biotin synthase activity	2.8.1.6|Biotin synthase	00780|Biotin metabolism
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.32				28855	28977	+	123		hypothetical protein		PLF_990721_00004069	PGF_11564570			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.33				29057	29530	+	474		Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15)	FIG00021745	PLF_990721_00000049	PGF_08363070	GO:0004602|glutathione peroxidase activity;GO:0051920|peroxiredoxin activity	1.11.1.9|Glutathione peroxidase;1.11.1.15|Peroxiredoxin	00480|Glutathione metabolism;00590|Arachidonic acid metabolism
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.34				29626	30051	+	426		Organic hydroperoxide resistance transcriptional regulator	FIG00025887	PLF_990721_00001372	PGF_00586606			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.35				30202	30747	+	546		hypothetical protein		PLF_990721_00001440	PGF_07389183			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.36				30779	32047	+	1269		hypothetical protein	FIG01305829	PLF_990721_00002611	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.37				32117	33592	-	1476		hypothetical protein	FIG00638284	PLF_990721_00003136	PGF_07912066			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.38				33589	34650	-	1062		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	FIG00047056	PLF_990721_00000834	PGF_03295331	GO:0050511|undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity;GO:0050511|UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	2.4.1.227|Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550|Peptidoglycan biosynthesis
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.39				34903	36015	+	1113		hypothetical protein	FIG00638284	PLF_990721_00001604	PGF_07196497			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.40				36034	36819	+	786		Oxidoreductase, short-chain dehydrogenase/reductase family		PLF_990721_00001118	PGF_10532194			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.41				36889	37734	-	846		hypothetical protein		PLF_990721_00005333	PGF_12628972			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.42				38021	39037	+	1017		Transcriptional regulator, LacI family		PLF_990721_00005495	PGF_09774558			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.43				39075	39227	+	153		hypothetical protein		PLF_990721_00004517	PGF_10850645			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.44				39257	40402	+	1146		hypothetical protein		PLF_990721_00003900	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.45				40532	42025	+	1494		Possible fucose ABC transporter, ATP-binding component	FIG00018457	PLF_990721_00003877	PGF_12703972			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.46				42030	43019	+	990		ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00012945	PLF_990721_00003861	PGF_10234027			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.47				43083	43766	+	684		protein of unknown function DUF1498	FIG00000262	PLF_990721_00000929	PGF_10491425			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.48				43807	45297	+	1491		hypothetical protein	FIG00638284	PLF_990721_00003634	PGF_07977393			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.49				45294	46205	+	912		hypothetical protein		PLF_990721_00001252	PGF_03790581			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.50				46298	47692	+	1395		hypothetical protein	FIG00638284	PLF_990721_00004838	PGF_11948570			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.51				47861	48889	-	1029		hypothetical protein		PLF_990721_00004756	PGF_12350360			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.52				48970	49626	-	657		hypothetical protein		PLF_990721_00001282	PGF_07159026			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.53				49648	49962	-	315		UPF0145 protein TM_0763		PLF_990721_00001416	PGF_01421631			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.54				50115	51596	-	1482		Fe-S oxidoreductase	FIG00687982	PLF_990721_00000378	PGF_00004147			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.55				51668	51814	+	147		hypothetical protein		PLF_990721_00003204	PGF_07985823			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.56				52005	52763	+	759		hypothetical protein		PLF_990721_00004592	PGF_07919898			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.57				52819	54078	+	1260		Uncharacterized protein YggP	FIG00009208	PLF_990721_00000851	PGF_00042856			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.58				54284	54790	+	507		hypothetical protein		PLF_990721_00004831	PGF_11365466			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.59				54894	55622	+	729		Transcriptional regulator, MerR family	FIG00638284	PLF_990721_00002422	PGF_00057506			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.60				56101	56565	+	465		Bifurcating [FeFe] hydrogenase, gamma subunit (EC 1.12.1.4)	FIG00139491	PLF_990721_00000242	PGF_01351149		1.12.1.4|Hydrogenase (NAD(+), ferredoxin)	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.61				56628	58502	+	1875		Bifurcating [FeFe] hydrogenase, beta subunit (EC 1.12.1.4)	FIG00139192	PLF_990721_00000241	PGF_00403286		1.12.1.4|Hydrogenase (NAD(+), ferredoxin)	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.62				58489	58623	+	135		hypothetical protein		PLF_990721_00004129	PGF_12626062			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.63				58673	60391	+	1719		Bifurcating [FeFe] hydrogenase, alpha subunit (EC 1.12.1.4)	FIG00049433	PLF_990721_00000240	PGF_00403274		1.12.1.4|Hydrogenase (NAD(+), ferredoxin)	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.64				60388	60630	+	243		hypothetical protein		PLF_990721_00000892	PGF_01288792			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.65				60648	60767	+	120		hypothetical protein		PLF_990721_00004584	PGF_11997985			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.66				60833	62545	+	1713		[FeFe] hydrogenase (EC 1.12.7.2)	FIG00126843	PLF_990721_00000604	PGF_00030905	GO:0008901|ferredoxin hydrogenase activity	1.12.7.2|Ferredoxin hydrogenase	00680|Methane metabolism
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.67				62529	63701	+	1173		hypothetical protein	FIG00518272	PLF_990721_00000919	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.68				63703	65271	+	1569		hypothetical protein		PLF_990721_00003610	PGF_07776591			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.69				65315	65566	+	252		hypothetical protein		PLF_990721_00005137	PGF_11990333			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.70				65567	66019	+	453		Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)		PLF_990721_00001337	PGF_08652177	GO:0047134|protein-disulfide reductase activity	1.8.1.8|Protein-disulfide reductase	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.71				66016	66702	+	687		hypothetical protein		PLF_990721_00001518	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.72				66732	69374	+	2643		hypothetical protein	FIG00638284	PLF_990721_00002187	PGF_07417659			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.73				69390	69728	+	339		hypothetical protein		PLF_990721_00002966	PGF_07919962			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.74				69740	70795	+	1056		hypothetical protein	FIG00638284	PLF_990721_00002186	PGF_07128504			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.75				70881	72308	-	1428		hypothetical protein	FIG00638284	PLF_990721_00002185	PGF_07228326			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.76				72444	72914	+	471		hypothetical protein		PLF_990721_00003643	PGF_07988479			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.77				73117	74139	+	1023		Putrescine carbamoyltransferase (EC 2.1.3.6)	FIG00006152	PLF_990721_00000662	PGF_00045728	GO:0050231|putrescine carbamoyltransferase activity	2.1.3.6|Putrescine carbamoyltransferase	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.78				74269	75654	+	1386		Agmatine/putrescine antiporter, associated with agmatine catabolism	FIG00006117	PLF_990721_00000212	PGF_00037021			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.79				75771	76871	+	1101		Agmatine deiminase (EC 3.5.3.12)	FIG00001062	PLF_990721_00000211	PGF_00037006	GO:0047632|agmatine deiminase activity	3.5.3.12|Agmatine deiminase	00330|Arginine and proline metabolism
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.80				77002	77145	+	144		hypothetical protein		PLF_990721_00004829	PGF_12270656			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.81				77245	78177	+	933		Carbamate kinase (EC 2.7.2.2)	FIG00000762	PLF_990721_00000260	PGF_02806641	GO:0008804|carbamate kinase activity	2.7.2.2|Carbamate kinase	00230|Purine metabolism;00330|Arginine and proline metabolism;00910|Nitrogen metabolism
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.82				78277	80160	+	1884		Bis-ABC ATPase YheS	FIG00007941	PLF_990721_00000248	PGF_00013003			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.83				80292	81329	+	1038		hypothetical protein	FIG00638284	PLF_990721_00004815	PGF_07935475			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.84				81529	83028	+	1500		ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00018457	PLF_990721_00003785	PGF_01343909			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.85				83025	84029	+	1005		ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)	FIG00012945	PLF_990721_00003858	PGF_10234027			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.86				84043	85056	+	1014		hypothetical protein	FIG00638284	PLF_990721_00002848	PGF_08008635			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.87				85068	86579	+	1512		hypothetical protein		PLF_990721_00002297	PGF_07346369			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.88				86576	88651	+	2076		hypothetical protein	FIG00638284	PLF_990721_00002825	PGF_07906622			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.89				88689	89861	+	1173		hypothetical protein		PLF_990721_00003179	PGF_07773578			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.90				89880	90239	+	360		hypothetical protein		PLF_990721_00003361	PGF_08011649			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.91				90375	91757	+	1383		Cysteinyl-tRNA synthetase (EC 6.1.1.16)	FIG00000086	PLF_990721_00000293	PGF_02797400	GO:0004817|cysteine-tRNA ligase activity	6.1.1.16|Cysteine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.92				91775	92116	+	342		hypothetical protein		PLF_990721_00003424	PGF_07939391			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.93				92241	92618	+	378		hypothetical protein		PLF_990721_00002184	PGF_07028194			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.94				92624	93454	+	831		Iron-sulfur cluster carrier protein, CA_C2982 type	FIG00670023	PLF_990721_00000474	PGF_00401868			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.95				93451	93903	+	453		hypothetical protein		PLF_990721_00001231	PGF_07427855			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.96				94101	94667	+	567		hypothetical protein		PLF_990721_00003989	PGF_07871026			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.97				94664	95392	+	729		Integral membrane protein		PLF_990721_00005219	PGF_00014651			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.98				95364	96371	+	1008		N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234)	FIG00134348	PLF_990721_00000553	PGF_07915158		2.3.1.234|N(6)-L-threonylcarbamoyladenine synthase	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.99				96381	97091	+	711		hypothetical protein	FIG00001385	PLF_990721_00002776	PGF_10655335			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.100				97105	97491	+	387		Mini-ribonuclease III	FIG00001298	PLF_990721_00003097	PGF_00598888			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.101				97511	98254	+	744		Thymidylate synthase ThyX (EC 2.1.1.148)	FIG00001348	PLF_990721_00000788	PGF_06098642	GO:0050797|thymidylate synthase (FAD) activity	2.1.1.148|Thymidylate synthase (FAD)	00240|Pyrimidine metabolism;00670|One carbon pool by folate
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.102				98247	99008	+	762		23S rRNA (guanosine(2251)-2'-O)-methyltransferase (EC 2.1.1.185)		PLF_990721_00000124	PGF_08582746		2.1.1.185|23S rRNA (guanosine(2251)-2'-O)-methyltransferase	
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.103				99046	99729	+	684		RNA polymerase sporulation specific sigma factor SigH	FIG00002561	PLF_990721_00000671	PGF_00046555			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.104				99856	100332	+	477		Transcription elongation factor GreA	FIG00000288	PLF_990721_00000791	PGF_01043799			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.105				100348	102276	+	1929		Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	FIG00000300	PLF_990721_00000081	PGF_00710545	GO:0004824|lysine-tRNA ligase activity	6.1.1.6|Lysine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.106				102561	103088	+	528		hypothetical protein		PLF_990721_00001387	PGF_09694804			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.107				103151	103603	+	453		Glyoxalase family protein		PLF_990721_00001356	PGF_00010009			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.108				103641	104018	+	378		hypothetical protein		PLF_990721_00001517	PGF_00132005			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.109				104166	105551	+	1386		hypothetical protein	FIG00638284	PLF_990721_00001181	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.110				105548	105727	+	180		hypothetical protein		PLF_990721_00001516	PGF_08225224			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.111				105714	105857	+	144		hypothetical protein		PLF_990721_00005203	PGF_10944939			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.112				106262	107086	+	825		Chromosome (plasmid) partitioning protein ParA	FIG00006461	PLF_990721_00000073	PGF_04370656			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.113				107043	107981	+	939		Chromosome (plasmid) partitioning protein ParB	FIG00021843	PLF_990721_00001515	PGF_03475877			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.114				108267	112517	+	4251		Cell wall surface anchor family protein	FIG01118812	PLF_990721_00001350	PGF_10412777			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.115				112517	112606	+	90		hypothetical protein		PLF_990721_00004711	PGF_08577895			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.116				112679	112975	+	297		hypothetical protein	FIG00638284	PLF_990721_00001514	PGF_00286147			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.117				112988	113248	+	261		hypothetical protein	FIG01031812	PLF_990721_00001513	PGF_00220560			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.118				113347	113544	+	198		hypothetical protein		PLF_990721_00001512	PGF_00935770			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.119				113544	120731	+	7188		Superfamily II DNA and RNA helicase	FIG01366659	PLF_990721_00000090	PGF_00055226			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.120				120752	120985	+	234		TnpY		PLF_990721_00001511	PGF_00057009			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.121				121006	121302	+	297		TnpY	FIG01120088	PLF_990721_00001510	PGF_00057009			
626937.8	Christensenella minuta strain DSM 22607	MAIR01000001	PATRIC	CDS	fig|626937.8.peg.122				121299	121718	+	420		hypothetical protein	FIG00638284	PLF_990721_00001214	PGF_08225224			
