genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.11		VBISalEnt88447_0011		11257	11424	+	168		hypothetical protein	FIG01045783	PLF_590_00004238	PGF_03308164			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.12	SL1344_0012	VBISalEnt88447_0012	E1W7N5	11593	13509	+	1917	dnaK	Chaperone protein DnaK	FIG00023369	PLF_590_00001032	PGF_10357457			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.13	SL1344_0013	VBISalEnt88447_0013	E1W7N6	13595	14734	+	1140	dnaJ	Chaperone protein DnaJ	FIG00000070	PLF_590_00002261	PGF_10301134	GO:0006457|protein folding;GO:0031072|heat shock protein binding;GO:0051082|unfolded protein binding		
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.14		VBISalEnt88447_0014		14845	14958	+	114		hypothetical protein	FIG01045331	PLF_590_00003682	PGF_03307923			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.15	SL1344_0014	VBISalEnt88447_0015	E1W7N7	15014	15961	+	948		Putative regulatory protein	FIG01045188	PLF_590_00001950	PGF_01063559			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.16	SL1344_0015	VBISalEnt88447_0016	E1W7N8	16130	16432	+	303		Holin	FIG01331738	PLF_590_00002437	PGF_00032318			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.17	SL1344_0016	VBISalEnt88447_0017	E1W7N9	16493	17026	-	534		Lysozyme (N-acetylmuramidase) family, (EC 3.2.1.17)	FIG01045821	PLF_590_00001919	PGF_12792860	GO:0003796|lysozyme activity	3.2.1.17|Lysozyme	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.18	SL1344_0017	VBISalEnt88447_0018	E1W7P0	17043	17486	-	444		putative membrane protein	FIG00638284	PLF_590_00002238	PGF_00409373			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.19	SL1344_0018	VBISalEnt88447_0019		17867	19966	+	2100		Chitinase (EC 3.2.1.14)	FIG00001347	PLF_590_00000274	PGF_03139283	GO:0004568|chitinase activity	3.2.1.14|Chitinase	00520|Amino sugar and nucleotide sugar metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.20	SL1344_0019	VBISalEnt88447_0020	E1W7P2	20058	23054	+	2997		Putative hydroxymethyltransferase	FIG01308234	PLF_590_00000060	PGF_00041515			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.21	SL1344_0020	VBISalEnt88447_0021	E1W7P3	23335	24039	+	705		hypothetical protein	FIG00904518	PLF_590_00002494	PGF_08225224			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.22	SL1344_0021	VBISalEnt88447_0022	E1W7P4	24469	25011	+	543	bcfA	Fimbrial subunit BcfA	FIG00009355	PLF_590_00002982	PGF_00005231			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.23	SL1344_0022	VBISalEnt88447_0023	E1W7P5	25112	25798	+	687	bcfB	Fimbrial chaperone BcfB	FIG00245036	PLF_590_00002009	PGF_00004791			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.24	SL1344_0023	VBISalEnt88447_0024	E1W7P6	25758	28424	+	2667	bcfC	Outer membrane usher protein BcfC	FIG00015519	PLF_590_00000098	PGF_00028435			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.26	SL1344_0024	VBISalEnt88447_0026	E1W7P7	28425	29432	+	1008	bcfD	Fimbrial subunit BcfD	FIG00006488	PLF_590_00004173	PGF_03308416			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.27	SL1344_0025	VBISalEnt88447_0027	E1W7P8	29463	29978	+	516	bcfE	Fimbrial subunit BcfE	FIG00003801	PLF_590_00003899	PGF_03296341			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.28	SL1344_0026	VBISalEnt88447_0028	E1W7P9	29994	30512	+	519	bcfF	Fimbrial subunit BcfF	FIG00003801	PLF_590_00003131	PGF_00005230			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.29	SL1344_0027	VBISalEnt88447_0029	E1W7Q0	30574	31209	+	636	bcfG	Fimbrial chaparone BcfG	FIG00637936	PLF_590_00002648	PGF_00004790			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.30	SL1344_0028	VBISalEnt88447_0030	E1W7Q1	31274	32119	+	846		Putative thiol-disulfide isomerase	FIG01200701	PLF_590_00000885	PGF_00406905			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.31	SL1344_0029	VBISalEnt88447_0031	E1W7Q2	32158	32445	+	288		putative membrane protein	FIG01056920	PLF_590_00003714	PGF_03307939			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.32	SL1344_0030	VBISalEnt88447_0032	E1W7Q3	32545	32994	-	450		putative membrane protein	FIG01056920	PLF_590_00003668	PGF_00409373			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.33	SL1344_0031	VBISalEnt88447_0033	E1W7Q4	33364	34368	+	1005		Transcriptional regulator, LysR family	FIG00026988	PLF_590_00003952	PGF_01046801			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.34	SL1344_0032	VBISalEnt88447_0034	E1W7Q5	34376	34816	-	441		Putative transcription regulator	FIG01329085	PLF_590_00004058	PGF_03308075			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.35		VBISalEnt88447_0035		34828	34974	+	147		hypothetical protein	FIG01049084	PLF_590_00004141	PGF_03308119			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.36	SL1344_0033	VBISalEnt88447_0036	E1W7Q6	35339	37057	+	1719		Putative sulfatase	FIG01355937	PLF_590_00003941	PGF_00044283			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.37	SL1344_0034	VBISalEnt88447_0037	E1W7Q7	37103	38674	-	1572		5'-nucleotidase (EC 3.1.3.5)	FIG00003394	PLF_590_00003648	PGF_07104524	GO:0008253|5'-nucleotidase activity	3.1.3.5|5'-nucleotidase	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.38	SL1344_0035	VBISalEnt88447_0038	E1W7Q8	38773	39534	-	762		hypothetical protein	FIG01200701	PLF_590_00003970	PGF_08225224			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.39	SL1344_0036	VBISalEnt88447_0039	E1W7Q9	40131	41624	+	1494		Arylsulfatase (EC 3.1.6.1)	FIG00016566	PLF_590_00000397	PGF_07744023	GO:0004065|arylsulfatase activity	3.1.6.1|Arylsulfatase	00140|C21-Steroid hormone metabolism;00600|Sphingolipid metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.40	SL1344_0037	VBISalEnt88447_0040	E1W7R0	41723	42913	+	1191		Putative arylsulfatase regulatory protein	FIG01045625	PLF_590_00002449	PGF_04583553			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.41	SL1344_0038	VBISalEnt88447_0041	E1W7R1	42938	44185	+	1248		hypothetical protein	FIG00904518	PLF_590_00001011	PGF_08225224			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.42	SL1344_0039	VBISalEnt88447_0042	E1W7R2	44312	46027	+	1716		Putative sulfatase	FIG01355937	PLF_590_00001408	PGF_00044283			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.43	SL1344_0040	VBISalEnt88447_0043	E1W7R3	46190	47356	+	1167	nhaA	Na+/H+ antiporter NhaA type	FIG00000831	PLF_590_00000806	PGF_06945838			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.44	SL1344_0041	VBISalEnt88447_0044	E1W7R4	47418	48317	+	900	nhaR	Transcriptional activator NhaR	FIG00020327	PLF_590_00001421	PGF_00057513			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.45	SL1344_0042	VBISalEnt88447_0045	E1W7R5	48372	50411	-	2040		alpha-xylosidase (EC 3.2.1.177)	FIG00003174	PLF_590_00001109	PGF_00068225	GO:0061634|alpha-D-xyloside xylohydrolase	3.2.1.177|Alpha-D-xyloside xylohydrolase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.46	SL1344_0043	VBISalEnt88447_0046	E1W7R6	50451	51824	-	1374		Putative Na+/galactoside symporter STM0042	FIG00079740	PLF_590_00000167	PGF_00039558			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.47	SL1344_0044	VBISalEnt88447_0047	E1W7R7	52280	52465	-	186	rpsT	SSU ribosomal protein S20p	FIG00000213	PLF_590_00002326	PGF_02454577	GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.48	SL1344_0045	VBISalEnt88447_0048	E1W7R8	52718	52864	+	147		Uncharacterized protein YaaY	FIG01046203	PLF_590_00004153	PGF_03308125			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.49	SL1344_0046	VBISalEnt88447_0049	E1W7R9	52923	53810	+	888	ribF	FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	FIG00000220	PLF_590_00001212	PGF_02623406	GO:0003919|FMN adenylyltransferase activity;GO:0008531|riboflavin kinase activity	2.7.7.2|FAD synthetase;2.7.1.26|Riboflavin kinase	00740|Riboflavin metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.50	SL1344_0047	VBISalEnt88447_0050	E1W7S0	53819	56689	+	2871	ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	FIG00000085	PLF_590_00000236	PGF_05171623	GO:0004822|isoleucine-tRNA ligase activity	6.1.1.5|Isoleucine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.51	SL1344_0048	VBISalEnt88447_0051	E1W7S1	56689	57189	+	501	lspA	Lipoprotein signal peptidase (EC 3.4.23.36)	FIG00000081	PLF_590_00001916	PGF_10049472		3.4.23.36|Signal peptidase II	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.52	SL1344_0049	VBISalEnt88447_0052	E1W7S2	57344	57793	+	450	fkpB	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)	FIG00019216	PLF_590_00002136	PGF_00003749		5.2.1.8|Peptidylprolyl isomerase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.53	SL1344_0050	VBISalEnt88447_0053	E1W7S3	57796	58746	+	951	lytB	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	FIG00000381	PLF_590_00001113	PGF_00423732			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.54		VBISalEnt88447_0054		58858	59016	-	159		hypothetical protein	FIG01047170	PLF_590_00004190	PGF_03308142			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.55	SL1344_0051	VBISalEnt88447_0055	E1W7S4	58946	60148	+	1203		Putative nitrite reductase	FIG01353622	PLF_590_00000031	PGF_00042392			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.56	SL1344_0052	VBISalEnt88447_0056	E1W7S5	60164	61084	+	921	yaaF	Non-specific ribonucleoside hydrolase RihC	FIG00000527	PLF_590_00002300	PGF_02621603			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.57	SL1344_0053	VBISalEnt88447_0057	E1W7S6	61106	61792	-	687	citB	Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB	FIG00002240	PLF_590_00003440	PGF_00060204			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.58	SL1344_0054	VBISalEnt88447_0058	E1W7S7	61794	63452	-	1659	citA	Tricarboxylate transport sensor protein TctE => Citrate response regulator CitA	FIG00001906	PLF_590_00000083	PGF_03861808			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.59	SL1344_0055	VBISalEnt88447_0059	E1W7S8	63548	64849	-	1302		Oxaloacetate decarboxylase Na(+) pump, beta chain (EC 4.1.1.3)	FIG00001675	PLF_590_00000004	PGF_00028516	GO:0008948|oxaloacetate decarboxylase activity	4.1.1.3|Oxaloacetate decarboxylase	00330|Arginine and proline metabolism;00620|Pyruvate metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.60	SL1344_0056	VBISalEnt88447_0060	E1W7S9	64862	66637	-	1776	oadA2	Oxaloacetate decarboxylase Na(+) pump, alpha chain (EC 4.1.1.3)	FIG00001618	PLF_590_00066526	PGF_07654256	GO:0008948|oxaloacetate decarboxylase activity	4.1.1.3|Oxaloacetate decarboxylase	00330|Arginine and proline metabolism;00620|Pyruvate metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.61	SL1344_0057	VBISalEnt88447_0061	E1W7T0	66654	66893	-	240	oadG	Oxaloacetate decarboxylase Na(+) pump, gamma chain (EC 4.1.1.3)	FIG00002389	PLF_590_00076665	PGF_08212976	GO:0008948|oxaloacetate decarboxylase activity	4.1.1.3|Oxaloacetate decarboxylase	00330|Arginine and proline metabolism;00620|Pyruvate metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.62	SL1344_0058	VBISalEnt88447_0062	E1W7T1	67052	68392	-	1341	citC	Citrate-sodium symporter (TC 2.A.24.1.1)	FIG00329170	PLF_590_00001363	PGF_00418126			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.63	SL1344_0059	VBISalEnt88447_0063	E1W7T2	68649	69683	+	1035	citC2	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	FIG00001838	PLF_590_00002616	PGF_00067742	GO:0008771|[citrate (pro-3S)-lyase] ligase activity	6.2.1.22|[Citrate (pro-3S)-lyase] ligase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.64	SL1344_0060	VBISalEnt88447_0064	E1W7T3	69713	70006	+	294	citD2	Citrate lyase gamma chain, acyl carrier protein	FIG00010100	PLF_590_00003309	PGF_00418101			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.65	SL1344_0061	VBISalEnt88447_0065	E1W7T4	70003	70872	+	870	citE2	Citrate lyase beta chain (EC 4.1.3.6)	FIG00010100	PLF_590_00002831	PGF_01442763	GO:0008815|citrate (pro-3S)-lyase activity	4.1.3.6|Citrate (pro-3S)-lyase	00020|Citrate cycle (TCA cycle)
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.66	SL1344_0062	VBISalEnt88447_0066	E1W7T5	70883	72403	+	1521	citF2	Citrate lyase alpha chain (EC 4.1.3.6)	FIG00001766	PLF_590_00003308	PGF_00418097	GO:0008815|citrate (pro-3S)-lyase activity	4.1.3.6|Citrate (pro-3S)-lyase	00020|Citrate cycle (TCA cycle)
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.67	SL1344_0063	VBISalEnt88447_0067	E1W7T6	72421	72954	+	534	citX2	Citrate lyase holo-[acyl-carrier-protein] synthase (EC 2.7.7.61)	FIG00017926	PLF_590_00014524	PGF_07518589	GO:0050519|holo-citrate lyase synthase activity	2.7.7.61|Citrate lyase holo-[acyl-carrier protein] synthase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.68	SL1344_0064	VBISalEnt88447_0068	E1W7T7	72932	73840	+	909	citG2	Triphosphoribosyl-dephospho-CoA synthase (EC 2.4.2.52)	FIG00003750	PLF_590_00002343	PGF_01189572		2.4.2.52|Triphosphoribosyl-dephospho-CoA synthase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.69	SL1344_0065	VBISalEnt88447_0069	E1W7T8	74020	74841	+	822	dapB	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	FIG00000347	PLF_590_00000834	PGF_01176589	GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.70		VBISalEnt88447_0070		74967	75242	-	276		hypothetical protein	FIG01046806	PLF_590_00004900	PGF_03308460			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.71		VBISalEnt88447_0071		75496	75642	-	147		hypothetical protein	FIG01047506	PLF_590_00004001	PGF_08225224			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.72	SL1344_0067	VBISalEnt88447_0072	E1W7U0	75988	77031	+	1044	carA	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	FIG00000130	PLF_590_00001994	PGF_07015581	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.73	SL1344_0068	VBISalEnt88447_0073	E1W7U1	77050	80277	+	3228	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	FIG00000111	PLF_590_00000304	PGF_00416410	GO:0004088|carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	6.3.5.5|Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	00240|Pyrimidine metabolism;00250|Alanine, aspartate and glutamate metabolism
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.74	SL1344_0069	VBISalEnt88447_0074	E1W7U2	80551	80946	+	396	caiF	Transcriptional activatory protein CaiF	FIG00006183	PLF_590_00002699	PGF_00057585			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.75	SL1344_0070	VBISalEnt88447_0075	E1W7U3	81023	81619	-	597	caiE	Carnitine operon protein CaiE	FIG00004045	PLF_590_00002974	PGF_00416660			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.76	SL1344_0071	VBISalEnt88447_0076	E1W7U4	81728	82513	-	786	caiD	Carnitinyl-CoA dehydratase (EC 4.2.1.149)	FIG00004284	PLF_590_00002633	PGF_05486999		4.2.1.149|Crotonobetainyl-CoA hydratase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.77	SL1344_0072	VBISalEnt88447_0077	E1W7U5	82567	84120	-	1554	caiC	Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	FIG00002824	PLF_590_00000749	PGF_00419703			
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.78	SL1344_0073	VBISalEnt88447_0078		84183	84437	-	255	caiB	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	FIG00004183	PLF_590_00002000	PGF_01797074		2.8.3.21|L-carnitine CoA-transferase	
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	pseudogene	fig|216597.6.pg.1	SL1344_0073	VBISalEnt88447_pg001		84183	85454	-	1272	caiB							
216597.6	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	FQ312003	PATRIC	CDS	fig|216597.6.peg.79		VBISalEnt88447_0079		84504	85454	-	951		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	FIG00004183	PLF_590_00002000	PGF_01797074		2.8.3.21|L-carnitine CoA-transferase	
