genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.59	HMPREF1534_00059	VBIBacMas299132_0059		12459	14969	-	2511		Alanyl-tRNA synthetase (EC 6.1.1.7)	FIG00000139	PLF_816_00000168	PGF_07830674	GO:0004813|alanine-tRNA ligase activity	6.1.1.7|Alanine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.60	HMPREF1534_00060	VBIBacMas299132_0060		15211	16179	+	969		Peptidase, family M23 (EC 3.4.24.-)	FIG00031732	PLF_816_00008341	PGF_01696646		3.4.24.-|Metalloendopeptidases.	
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.61	HMPREF1534_00061	VBIBacMas299132_0061		16220	16567	+	348		Transcriptional regulator, MerR family	FIG01312420	PLF_816_00135211	PGF_00057506			
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.62	HMPREF1534_00062	VBIBacMas299132_0062		16667	18934	-	2268		Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	FIG01258918	PLF_816_00000122	PGF_00010349	GO:0008893|guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity;GO:0008728|GTP diphosphokinase activity	3.1.7.2|Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase;2.7.6.5|GTP diphosphokinase	00230|Purine metabolism
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.63	HMPREF1534_00063	VBIBacMas299132_0063		19036	20319	-	1284		Membrane-bound lytic murein transglycosylase D	FIG00008294	PLF_816_00000985	PGF_08109371			
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.64	HMPREF1534_00064	VBIBacMas299132_0064		20301	20993	-	693		FIG00649665: hypothetical protein	FIG00936576	PLF_816_00107768	PGF_04850685			
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.65	HMPREF1534_00065	VBIBacMas299132_0065		21114	22010	-	897		Chromosome (plasmid) partitioning protein ParB	FIG00021843	PLF_816_00002096	PGF_03475877			
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.66	HMPREF1534_00066	VBIBacMas299132_0066		22014	22781	-	768		Chromosome (plasmid) partitioning protein ParA	FIG00006461	PLF_816_00005675	PGF_04370656			
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.67	HMPREF1534_00067	VBIBacMas299132_0067		23039	23818	+	780		5'-nucleotidase SurE (EC 3.1.3.5)	FIG00000480	PLF_816_00006415	PGF_02617142	GO:0008253|5'-nucleotidase activity	3.1.3.5|5'-nucleotidase	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.68	HMPREF1534_00068	VBIBacMas299132_0068		23815	24954	+	1140		Lipid-A-disaccharide synthase (EC 2.4.1.182)	FIG00000611	PLF_816_00000157	PGF_00017109	GO:0008915|lipid-A-disaccharide synthase activity	2.4.1.182|Lipid-A-disaccharide synthase	00540|Lipopolysaccharide biosynthesis
1121098.3	Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 [PRJNA201686]	AQHY01000002	PATRIC	CDS	fig|1121098.3.peg.69		VBIBacMas299132_0069		25024	25173	-	150		hypothetical protein		PLF_816_00032638	PGF_08124036			
